household_id,group,voted
47768,Control,0
47769,Control,0
47770,Control,1
47771,Control,1
47772,Control,0
47773,Control,0
47774,Control,0
47775,Control,1
47776,Control,1
47777,Control,0
47778,Control,1
47779,Control,0
47780,Control,1
47781,Control,1
47782,Control,1
47783,Control,1
47784,Control,0
47785,Control,0
47786,Control,0
47787,Control,1
47788,Control,1
47789,Control,0
47790,Control,0
47791,Control,0
47792,Control,0
47793,Control,0
47794,Control,1
47795,Control,0
47796,Control,0
47797,Control,0
47798,Control,1
47799,Control,1
47800,Control,0
47801,Control,0
47802,Control,0
47803,Control,1
47804,Control,1
47805,Control,1
47806,Control,0
47807,Control,0
47808,Control,0
47809,Control,0
47810,Control,1
47811,Control,0
47812,Control,0
47813,Control,0
47814,Control,1
47815,Control,1
47816,Control,0
47817,Control,0
47818,Control,0
47819,Control,0
47820,Control,1
47821,Control,1
47822,Control,1
47823,Control,1
47824,Control,1
47825,Control,0
47826,Control,1
47827,Control,0
47828,Control,0
47829,Control,0
47830,Control,0
47831,Control,1
47832,Control,0
47833,Control,0
47834,Control,0
47835,Control,1
47836,Control,1
47837,Control,1
47838,Control,0
47839,Control,0
47840,Control,0
47841,Control,1
47842,Control,1
47843,Control,1
47844,Control,0
47845,Control,1
47846,Control,0
47847,Control,0
47848,Control,1
47849,Control,0
47850,Control,1
47851,Control,0
47852,Control,0
47853,Control,0
47854,Control,0
47855,Control,1
47856,Control,0
47857,Control,0
47858,Control,0
47859,Control,0
47860,Control,0
47861,Control,0
47862,Control,0
47863,Control,0
47864,Control,1
47865,Control,0
47866,Control,1
47867,Control,0
47868,Control,0
47869,Control,1
47870,Control,0
47871,Control,0
47872,Control,0
47873,Control,1
47874,Control,0
47875,Control,0
47876,Control,0
47877,Control,0
47878,Control,1
47879,Control,1
47880,Control,0
47881,Control,0
47882,Control,0
47883,Control,0
47884,Control,1
47885,Control,0
47886,Control,1
47887,Control,0
47888,Control,1
47889,Control,0
47890,Control,1
47891,Control,0
47892,Control,0
47893,Control,1
47894,Control,1
47895,Control,0
47896,Control,0
47897,Control,0
47898,Control,1
47899,Control,0
47900,Control,0
47901,Control,1
47902,Control,0
47903,Control,0
47904,Control,0
47905,Control,1
47906,Control,0
47907,Control,0
47908,Control,0
47909,Control,0
47910,Control,0
47911,Control,0
47912,Control,1
47913,Control,0
47914,Control,0
47915,Control,0
47916,Control,0
47917,Control,0
47918,Control,1
47919,Control,0
47920,Control,0
47921,Control,0
47922,Control,0
47923,Control,0
47924,Control,0
47925,Control,0
47926,Control,1
47927,Control,1
47928,Control,0
47929,Control,0
47930,Control,1
47931,Control,0
47932,Control,0
47933,Control,0
47934,Control,0
47935,Control,0
47936,Control,0
47937,Control,0
47938,Control,1
47939,Control,0
47940,Control,0
47941,Control,0
47942,Control,0
47943,Control,0
47944,Control,0
47945,Control,0
47946,Control,0
47947,Control,1
47948,Control,0
47949,Control,0
47950,Control,1
47951,Control,1
47952,Control,1
47953,Control,1
47954,Control,0
47955,Control,0
47956,Control,1
47957,Control,0
47958,Control,0
47959,Control,0
47960,Control,0
47961,Control,0
47962,Control,0
47963,Control,0
47964,Control,1
47965,Control,1
47966,Control,0
47967,Control,0
47968,Control,0
47969,Control,0
47970,Control,0
47971,Control,0
47972,Control,0
47973,Control,0
47974,Control,0
47975,Control,1
47976,Control,0
47977,Control,0
47978,Control,1
47979,Control,1
47980,Control,0
47981,Control,0
47982,Control,0
47983,Control,0
47984,Control,0
47985,Control,0
47986,Control,1
47987,Control,0
47988,Control,1
47989,Control,0
47990,Control,0
47991,Control,0
47992,Control,0
47993,Control,0
47994,Control,0
47995,Control,0
47996,Control,0
47997,Control,0
47998,Control,0
47999,Control,0
48000,Control,0
48001,Control,0
48002,Control,0
48003,Control,0
48004,Control,0
48005,Control,1
48006,Control,0
48007,Control,0
48008,Control,0
48009,Control,1
48010,Control,0
48011,Control,0
48012,Control,1
48013,Control,0
48014,Control,0
48015,Control,0
48016,Control,0
48017,Control,0
48018,Control,0
48019,Control,0
48020,Control,0
48021,Control,1
48022,Control,1
48023,Control,0
48024,Control,0
48025,Control,1
48026,Control,0
48027,Control,1
48028,Control,0
48029,Control,1
48030,Control,0
48031,Control,0
48032,Control,0
48033,Control,0
48034,Control,1
48035,Control,1
48036,Control,1
48037,Control,0
48038,Control,1
48039,Control,0
48040,Control,1
48041,Control,0
48042,Control,0
48043,Control,1
48044,Control,1
48045,Control,1
48046,Control,0
48047,Control,1
48048,Control,0
48049,Control,0
48050,Control,0
48051,Control,1
48052,Control,0
48053,Control,0
48054,Control,0
48055,Control,1
48056,Control,0
48057,Control,0
48058,Control,0
48059,Control,0
48060,Control,0
48061,Control,1
48062,Control,0
48063,Control,0
48064,Control,0
48065,Control,0
48066,Control,0
48067,Control,1
48068,Control,0
48069,Control,0
48070,Control,0
48071,Control,0
48072,Control,0
48073,Control,1
48074,Control,0
48075,Control,0
48076,Control,1
48077,Control,1
48078,Control,0
48079,Control,0
48080,Control,0
48081,Control,1
48082,Control,0
48083,Control,0
48084,Control,1
48085,Control,0
48086,Control,0
48087,Control,0
48088,Control,0
48089,Control,1
48090,Control,0
48091,Control,0
48092,Control,1
48093,Control,0
48094,Control,0
48095,Control,0
48096,Control,1
48097,Control,1
48098,Control,0
48099,Control,0
48100,Control,1
48101,Control,0
48102,Control,0
48103,Control,0
48104,Control,1
48105,Control,1
48106,Control,1
48107,Control,1
48108,Control,1
48109,Control,0
48110,Control,0
48111,Control,1
48112,Control,0
48113,Control,1
48114,Control,1
48115,Control,0
48116,Control,0
48117,Control,0
48118,Control,0
48119,Control,1
48120,Control,0
48121,Control,1
48122,Control,0
48123,Control,1
48124,Control,0
48125,Control,0
48126,Control,0
48127,Control,0
48128,Control,0
48129,Control,1
48130,Control,0
48131,Control,0
48132,Control,1
48133,Control,1
48134,Control,0
48135,Control,0
48136,Control,0
48137,Control,0
48138,Control,0
48139,Control,0
48140,Control,0
48141,Control,0
48142,Control,0
48143,Control,0
48144,Control,0
48145,Control,0
48146,Control,0
48147,Control,0
48148,Control,1
48149,Control,0
48150,Control,1
48151,Control,0
48152,Control,0
48153,Control,0
48154,Control,0
48155,Control,0
48156,Control,0
48157,Control,0
48158,Control,0
48159,Control,0
48160,Control,0
48161,Control,1
48162,Control,0
48163,Control,0
48164,Control,1
48165,Control,0
48166,Control,1
48167,Control,0
48168,Control,0
48169,Control,0
48170,Control,0
48171,Control,0
48172,Control,0
48173,Control,0
48174,Control,0
48175,Control,0
48176,Control,1
48177,Control,0
48178,Control,1
48179,Control,0
48180,Control,0
48181,Control,0
48182,Control,1
48183,Control,1
48184,Control,0
48185,Control,0
48186,Control,0
48187,Control,0
48188,Control,0
48189,Control,1
48190,Control,0
48191,Control,1
48192,Control,0
48193,Control,1
48194,Control,0
48195,Control,0
48196,Control,0
48197,Control,0
48198,Control,0
48199,Control,1
48200,Control,1
48201,Control,0
48202,Control,0
48203,Control,1
48204,Control,0
48205,Control,1
48206,Control,0
48207,Control,1
48208,Control,0
48209,Control,0
48210,Control,0
48211,Control,1
48212,Control,0
48213,Control,1
48214,Control,0
48215,Control,1
48216,Control,0
48217,Control,0
48218,Control,1
48219,Control,1
48220,Control,0
48221,Control,1
48222,Control,0
48223,Control,0
48224,Control,0
48225,Control,0
48226,Control,0
48227,Control,0
48228,Control,0
48229,Control,0
48230,Control,0
48231,Control,0
48232,Control,0
48233,Control,0
48234,Control,1
48235,Control,0
48236,Control,1
48237,Control,0
48238,Control,0
48239,Control,0
48240,Control,0
48241,Control,1
48242,Control,0
48243,Control,0
48244,Control,0
48245,Control,0
48246,Control,1
48247,Control,0
48248,Control,0
48249,Control,1
48250,Control,0
48251,Control,0
48252,Control,0
48253,Control,0
48254,Control,0
48255,Control,0
48256,Control,1
48257,Control,1
48258,Control,0
48259,Control,0
48260,Control,0
48261,Control,0
48262,Control,0
48263,Control,1
48264,Control,0
48265,Control,1
48266,Control,0
48267,Control,0
48268,Control,1
48269,Control,0
48270,Control,1
48271,Control,0
48272,Control,0
48273,Control,1
48274,Control,0
48275,Control,0
48276,Control,0
48277,Control,0
48278,Control,0
48279,Control,1
48280,Control,1
48281,Control,0
48282,Control,0
48283,Control,0
48284,Control,1
48285,Control,0
48286,Control,0
48287,Control,0
48288,Control,1
48289,Control,0
48290,Control,0
48291,Control,0
48292,Control,0
48293,Control,0
48294,Control,0
48295,Control,0
48296,Control,0
48297,Control,0
48298,Control,0
48299,Control,0
48300,Control,0
48301,Control,0
48302,Control,0
48303,Control,0
48304,Control,0
48305,Control,0
48306,Control,0
48307,Control,0
48308,Control,0
48309,Control,0
48310,Control,0
48311,Control,1
48312,Control,0
48313,Control,0
48314,Control,0
48315,Control,0
48316,Control,0
48317,Control,1
48318,Control,0
48319,Control,0
48320,Control,1
48321,Control,0
48322,Control,0
48323,Control,0
48324,Control,0
48325,Control,1
48326,Control,0
48327,Control,1
48328,Control,1
48329,Control,0
48330,Control,0
48331,Control,0
48332,Control,1
48333,Control,0
48334,Control,0
48335,Control,1
48336,Control,0
48337,Control,0
48338,Control,0
48339,Control,0
48340,Control,0
48341,Control,1
48342,Control,0
48343,Control,0
48344,Control,0
48345,Control,1
48346,Control,1
48347,Control,0
48348,Control,0
48349,Control,1
48350,Control,0
48351,Control,0
48352,Control,0
48353,Control,0
48354,Control,0
48355,Control,1
48356,Control,0
48357,Control,0
48358,Control,0
48359,Control,0
48360,Control,0
48361,Control,0
48362,Control,0
48363,Control,0
48364,Control,0
48365,Control,1
48366,Control,0
48367,Control,1
48368,Control,0
48369,Control,0
48370,Control,0
48371,Control,0
48372,Control,0
48373,Control,0
48374,Control,0
48375,Control,0
48376,Control,0
48377,Control,0
48378,Control,0
48379,Control,1
48380,Control,0
48381,Control,0
48382,Control,1
48383,Control,0
48384,Control,0
48385,Control,1
48386,Control,0
48387,Control,0
48388,Control,0
48389,Control,0
48390,Control,1
48391,Control,0
48392,Control,0
48393,Control,0
48394,Control,0
48395,Control,0
48396,Control,1
48397,Control,1
48398,Control,0
48399,Control,0
48400,Control,0
48401,Control,0
48402,Control,0
48403,Control,1
48404,Control,0
48405,Control,1
48406,Control,0
48407,Control,1
48408,Control,0
48409,Control,1
48410,Control,0
48411,Control,1
48412,Control,1
48413,Control,1
48414,Control,0
48415,Control,0
48416,Control,0
48417,Control,0
48418,Control,1
48419,Control,0
48420,Control,0
48421,Control,0
48422,Control,0
48423,Control,0
48424,Control,0
48425,Control,0
48426,Control,0
48427,Control,0
48428,Control,1
48429,Control,1
48430,Control,0
48431,Control,0
48432,Control,0
48433,Control,1
48434,Control,0
48435,Control,0
48436,Control,1
48437,Control,1
48438,Control,1
48439,Control,1
48440,Control,1
48441,Control,1
48442,Control,0
48443,Control,1
48444,Control,1
48445,Control,0
48446,Control,0
48447,Control,0
48448,Control,0
48449,Control,1
48450,Control,0
48451,Control,1
48452,Control,0
48453,Control,0
48454,Control,1
48455,Control,0
48456,Control,1
48457,Control,0
48458,Control,1
48459,Control,0
48460,Control,0
48461,Control,1
48462,Control,0
48463,Control,1
48464,Control,1
48465,Control,0
48466,Control,0
48467,Control,0
48468,Control,0
48469,Control,0
48470,Control,0
48471,Control,1
48472,Control,0
48473,Control,0
48474,Control,0
48475,Control,0
48476,Control,1
48477,Control,0
48478,Control,1
48479,Control,0
48480,Control,0
48481,Control,1
48482,Control,1
48483,Control,1
48484,Control,0
48485,Control,0
48486,Control,0
48487,Control,0
48488,Control,0
48489,Control,1
48490,Control,0
48491,Control,0
48492,Control,0
48493,Control,0
48494,Control,0
48495,Control,1
48496,Control,1
48497,Control,0
48498,Control,0
48499,Control,1
48500,Control,0
48501,Control,0
48502,Control,0
48503,Control,0
48504,Control,1
48505,Control,1
48506,Control,0
48507,Control,0
48508,Control,0
48509,Control,0
48510,Control,1
48511,Control,0
48512,Control,0
48513,Control,0
48514,Control,0
48515,Control,0
48516,Control,0
48517,Control,1
48518,Control,0
48519,Control,0
48520,Control,1
48521,Control,1
48522,Control,0
48523,Control,0
48524,Control,1
48525,Control,0
48526,Control,1
48527,Control,0
48528,Control,1
48529,Control,0
48530,Control,1
48531,Control,0
48532,Control,0
48533,Control,0
48534,Control,0
48535,Control,1
48536,Control,0
48537,Control,0
48538,Control,0
48539,Control,0
48540,Control,0
48541,Control,0
48542,Control,0
48543,Control,1
48544,Control,1
48545,Control,1
48546,Control,0
48547,Control,1
48548,Control,0
48549,Control,0
48550,Control,0
48551,Control,0
48552,Control,1
48553,Control,0
48554,Control,1
48555,Control,0
48556,Control,0
48557,Control,0
48558,Control,0
48559,Control,1
48560,Control,0
48561,Control,0
48562,Control,0
48563,Control,0
48564,Control,0
48565,Control,1
48566,Control,0
48567,Control,0
48568,Control,0
48569,Control,0
48570,Control,0
48571,Control,1
48572,Control,0
48573,Control,0
48574,Control,1
48575,Control,0
48576,Control,0
48577,Control,0
48578,Control,1
48579,Control,0
48580,Control,0
48581,Control,0
48582,Control,0
48583,Control,0
48584,Control,0
48585,Control,0
48586,Control,1
48587,Control,1
48588,Control,0
48589,Control,1
48590,Control,0
48591,Control,0
48592,Control,0
48593,Control,0
48594,Control,0
48595,Control,0
48596,Control,1
48597,Control,0
48598,Control,0
48599,Control,1
48600,Control,0
48601,Control,0
48602,Control,0
48603,Control,1
48604,Control,0
48605,Control,0
48606,Control,0
48607,Control,0
48608,Control,1
48609,Control,0
48610,Control,1
48611,Control,0
48612,Control,0
48613,Control,1
48614,Control,0
48615,Control,1
48616,Control,0
48617,Control,1
48618,Control,1
48619,Control,1
48620,Control,1
48621,Control,0
48622,Control,0
48623,Control,1
48624,Control,0
48625,Control,0
48626,Control,0
48627,Control,0
48628,Control,0
48629,Control,1
48630,Control,0
48631,Control,0
48632,Control,0
48633,Control,1
48634,Control,0
48635,Control,1
48636,Control,0
48637,Control,1
48638,Control,1
48639,Control,1
48640,Control,1
48641,Control,0
48642,Control,1
48643,Control,0
48644,Control,0
48645,Control,0
48646,Control,0
48647,Control,1
48648,Control,0
48649,Control,0
48650,Control,0
48651,Control,0
48652,Control,0
48653,Control,0
48654,Control,1
48655,Control,1
48656,Control,0
48657,Control,0
48658,Control,0
48659,Control,0
48660,Control,1
48661,Control,0
48662,Control,0
48663,Control,0
48664,Control,0
48665,Control,0
48666,Control,0
48667,Control,0
